type,wall_time,time_s,addr,ratio,label
DATA,2026-01-27T16:33:49,187.828,0x76,0.068806,turps
DATA,2026-01-27T16:33:49,187.828,0x77,0.082259,turps
DATA,2026-01-27T16:33:49,188.007,0x76,0.069375,turps
DATA,2026-01-27T16:33:49,188.007,0x77,0.082585,turps
DATA,2026-01-27T16:33:50,188.231,0x76,0.068721,turps
DATA,2026-01-27T16:33:50,188.231,0x77,0.081905,turps
DATA,2026-01-27T16:33:50,188.410,0x76,0.069100,turps
DATA,2026-01-27T16:33:50,188.410,0x77,0.082832,turps
DATA,2026-01-27T16:33:50,188.634,0x76,0.070061,turps
DATA,2026-01-27T16:33:50,188.634,0x77,0.084904,turps
DATA,2026-01-27T16:33:50,188.814,0x76,0.071657,turps
DATA,2026-01-27T16:33:50,188.814,0x77,0.086360,turps
DATA,2026-01-27T16:33:50,189.038,0x76,0.072871,turps
DATA,2026-01-27T16:33:50,189.038,0x77,0.089600,turps
DATA,2026-01-27T16:33:51,189.217,0x76,0.071851,turps
DATA,2026-01-27T16:33:51,189.217,0x77,0.087442,turps
DATA,2026-01-27T16:33:51,189.441,0x76,0.072757,turps
DATA,2026-01-27T16:33:51,189.441,0x77,0.089536,turps
DATA,2026-01-27T16:33:51,189.620,0x76,0.071865,turps
DATA,2026-01-27T16:33:51,189.620,0x77,0.090205,turps
DATA,2026-01-27T16:33:51,189.844,0x76,0.072663,turps
DATA,2026-01-27T16:33:51,189.844,0x77,0.089630,turps
DATA,2026-01-27T16:33:51,190.023,0x76,0.071699,turps
DATA,2026-01-27T16:33:51,190.023,0x77,0.090110,turps
DATA,2026-01-27T16:33:52,190.203,0x76,0.071947,turps
DATA,2026-01-27T16:33:52,190.203,0x77,0.086377,turps
DATA,2026-01-27T16:33:52,190.427,0x76,0.070523,turps
DATA,2026-01-27T16:33:52,190.427,0x77,0.084706,turps
DATA,2026-01-27T16:33:52,190.607,0x76,0.069764,turps
DATA,2026-01-27T16:33:52,190.607,0x77,0.084168,turps
DATA,2026-01-27T16:33:52,190.831,0x76,0.068328,turps
DATA,2026-01-27T16:33:52,190.831,0x77,0.082320,turps
DATA,2026-01-27T16:33:52,191.011,0x76,0.068907,turps
DATA,2026-01-27T16:33:52,191.011,0x77,0.083450,turps
DATA,2026-01-27T16:33:53,191.236,0x76,0.069986,turps
DATA,2026-01-27T16:33:53,191.236,0x77,0.084378,turps
DATA,2026-01-27T16:33:53,191.415,0x76,0.071768,turps
DATA,2026-01-27T16:33:53,191.415,0x77,0.085727,turps
DATA,2026-01-27T16:33:53,191.640,0x76,0.072863,turps
DATA,2026-01-27T16:33:53,191.640,0x77,0.089107,turps
DATA,2026-01-27T16:33:53,191.825,0x76,0.071666,turps
DATA,2026-01-27T16:33:53,191.825,0x77,0.089736,turps
DATA,2026-01-27T16:33:53,192.005,0x76,0.071882,turps
DATA,2026-01-27T16:33:53,192.005,0x77,0.090140,turps
DATA,2026-01-27T16:33:54,192.232,0x76,0.070536,turps
DATA,2026-01-27T16:33:54,192.232,0x77,0.085228,turps
DATA,2026-01-27T16:33:54,192.411,0x76,0.070055,turps
DATA,2026-01-27T16:33:54,192.411,0x77,0.084813,turps
DATA,2026-01-27T16:33:54,192.635,0x76,0.070803,turps
DATA,2026-01-27T16:33:54,192.635,0x77,0.090813,turps
DATA,2026-01-27T16:33:54,192.814,0x76,0.072029,turps
DATA,2026-01-27T16:33:54,192.814,0x77,0.094360,turps
DATA,2026-01-27T16:33:54,193.038,0x76,0.072867,turps
DATA,2026-01-27T16:33:54,193.038,0x77,0.096671,turps
DATA,2026-01-27T16:33:55,193.217,0x76,0.071607,turps
DATA,2026-01-27T16:33:55,193.217,0x77,0.096995,turps
DATA,2026-01-27T16:33:55,193.441,0x76,0.072748,turps
DATA,2026-01-27T16:33:55,193.441,0x77,0.096910,turps
DATA,2026-01-27T16:33:55,193.620,0x76,0.071745,turps
DATA,2026-01-27T16:33:55,193.620,0x77,0.097065,turps
EVENT,2026-01-27T16:33:55,193.620,,,turps
DATA,2026-01-27T16:33:55,193.802,0x76,0.071780,turps
DATA,2026-01-27T16:33:55,193.802,0x77,0.094211,turps
DATA,2026-01-27T16:33:55,194.026,0x76,0.070412,turps
DATA,2026-01-27T16:33:55,194.026,0x77,0.088319,turps
DATA,2026-01-27T16:33:56,194.206,0x76,0.069990,turps
DATA,2026-01-27T16:33:56,194.206,0x77,0.087633,turps
DATA,2026-01-27T16:33:56,194.435,0x76,0.068437,turps
DATA,2026-01-27T16:33:56,194.435,0x77,0.082827,turps
DATA,2026-01-27T16:33:56,194.618,0x76,0.069192,turps
DATA,2026-01-27T16:33:56,194.618,0x77,0.086314,turps
DATA,2026-01-27T16:33:56,194.801,0x76,0.069957,turps
DATA,2026-01-27T16:33:56,194.801,0x77,0.087569,turps
DATA,2026-01-27T16:33:56,195.025,0x76,0.068621,turps
DATA,2026-01-27T16:33:56,195.025,0x77,0.083037,turps
DATA,2026-01-27T16:33:57,195.205,0x76,0.069152,turps
DATA,2026-01-27T16:33:57,195.205,0x77,0.083572,turps
DATA,2026-01-27T16:33:57,195.429,0x76,0.068144,turps
DATA,2026-01-27T16:33:57,195.429,0x77,0.081783,turps
DATA,2026-01-27T16:33:57,195.609,0x76,0.069041,turps
DATA,2026-01-27T16:33:57,195.609,0x77,0.082650,turps
DATA,2026-01-27T16:33:57,195.833,0x76,0.068206,turps
DATA,2026-01-27T16:33:57,195.833,0x77,0.082640,turps
DATA,2026-01-27T16:33:57,196.013,0x76,0.068947,turps
DATA,2026-01-27T16:33:57,196.013,0x77,0.086778,turps
DATA,2026-01-27T16:33:58,196.237,0x76,0.071004,turps
DATA,2026-01-27T16:33:58,196.237,0x77,0.090205,turps
DATA,2026-01-27T16:33:58,196.416,0x76,0.070648,turps
DATA,2026-01-27T16:33:58,196.416,0x77,0.094501,turps
DATA,2026-01-27T16:33:58,196.640,0x76,0.071731,turps
DATA,2026-01-27T16:33:58,196.640,0x77,0.098040,turps
DATA,2026-01-27T16:33:58,196.820,0x76,0.071760,turps
DATA,2026-01-27T16:33:58,196.820,0x77,0.104688,turps
DATA,2026-01-27T16:33:58,197.044,0x76,0.072624,turps
DATA,2026-01-27T16:33:58,197.044,0x77,0.111862,turps
DATA,2026-01-27T16:33:59,197.224,0x76,0.071990,turps
DATA,2026-01-27T16:33:59,197.224,0x77,0.114428,turps
DATA,2026-01-27T16:33:59,197.403,0x76,0.071914,turps
DATA,2026-01-27T16:33:59,197.403,0x77,0.109715,turps
DATA,2026-01-27T16:33:59,197.627,0x76,0.070875,turps
DATA,2026-01-27T16:33:59,197.627,0x77,0.110946,turps
DATA,2026-01-27T16:33:59,197.808,0x76,0.070846,turps
DATA,2026-01-27T16:33:59,197.808,0x77,0.109798,turps
DATA,2026-01-27T16:33:59,198.034,0x76,0.069933,turps
DATA,2026-01-27T16:33:59,198.034,0x77,0.111113,turps
DATA,2026-01-27T16:34:00,198.214,0x76,0.075471,turps
DATA,2026-01-27T16:34:00,198.214,0x77,0.117727,turps
DATA,2026-01-27T16:34:00,198.441,0x76,0.078177,turps
DATA,2026-01-27T16:34:00,198.441,0x77,0.110731,turps
DATA,2026-01-27T16:34:00,198.621,0x76,0.085168,turps
DATA,2026-01-27T16:34:00,198.621,0x77,0.121063,turps
DATA,2026-01-27T16:34:00,198.801,0x76,0.085384,turps
DATA,2026-01-27T16:34:00,198.801,0x77,0.120137,turps
DATA,2026-01-27T16:34:00,199.025,0x76,0.083531,turps
DATA,2026-01-27T16:34:00,199.025,0x77,0.116472,turps
DATA,2026-01-27T16:34:01,199.204,0x76,0.083083,turps
DATA,2026-01-27T16:34:01,199.204,0x77,0.116527,turps
DATA,2026-01-27T16:34:01,199.428,0x76,0.077770,turps
DATA,2026-01-27T16:34:01,199.428,0x77,0.111116,turps
DATA,2026-01-27T16:34:01,199.608,0x76,0.076568,turps
DATA,2026-01-27T16:34:01,199.608,0x77,0.111043,turps
DATA,2026-01-27T16:34:01,199.834,0x76,0.077652,turps
DATA,2026-01-27T16:34:01,199.834,0x77,0.110627,turps
DATA,2026-01-27T16:34:01,200.013,0x76,0.076874,turps
DATA,2026-01-27T16:34:01,200.013,0x77,0.110699,turps
DATA,2026-01-27T16:34:02,200.237,0x76,0.084648,turps
DATA,2026-01-27T16:34:02,200.237,0x77,0.113213,turps
DATA,2026-01-27T16:34:02,200.416,0x76,0.085668,turps
DATA,2026-01-27T16:34:02,200.416,0x77,0.115788,turps
DATA,2026-01-27T16:34:02,200.640,0x76,0.086992,turps
DATA,2026-01-27T16:34:02,200.640,0x77,0.117175,turps
DATA,2026-01-27T16:34:02,200.819,0x76,0.085653,turps
DATA,2026-01-27T16:34:02,200.819,0x77,0.117797,turps
DATA,2026-01-27T16:34:02,201.043,0x76,0.087070,turps
DATA,2026-01-27T16:34:02,201.043,0x77,0.116344,turps
DATA,2026-01-27T16:34:03,201.222,0x76,0.086678,turps
DATA,2026-01-27T16:34:03,201.222,0x77,0.113836,turps
DATA,2026-01-27T16:34:03,201.402,0x76,0.085225,turps
DATA,2026-01-27T16:34:03,201.402,0x77,0.112310,turps
DATA,2026-01-27T16:34:03,201.626,0x76,0.079674,turps
DATA,2026-01-27T16:34:03,201.626,0x77,0.106656,turps
DATA,2026-01-27T16:34:03,201.805,0x76,0.077263,turps
DATA,2026-01-27T16:34:03,201.805,0x77,0.104447,turps
DATA,2026-01-27T16:34:03,202.029,0x76,0.070526,turps
DATA,2026-01-27T16:34:03,202.029,0x77,0.100284,turps
DATA,2026-01-27T16:34:04,202.208,0x76,0.071530,turps
DATA,2026-01-27T16:34:04,202.208,0x77,0.101427,turps
DATA,2026-01-27T16:34:04,202.432,0x76,0.070222,turps
DATA,2026-01-27T16:34:04,202.432,0x77,0.098372,turps
DATA,2026-01-27T16:34:04,202.611,0x76,0.071196,turps
DATA,2026-01-27T16:34:04,202.611,0x77,0.098718,turps
DATA,2026-01-27T16:34:04,202.838,0x76,0.076858,turps
DATA,2026-01-27T16:34:04,202.838,0x77,0.101613,turps
DATA,2026-01-27T16:34:04,203.021,0x76,0.077889,turps
DATA,2026-01-27T16:34:04,203.021,0x77,0.104069,turps
DATA,2026-01-27T16:34:05,203.201,0x76,0.077916,turps
DATA,2026-01-27T16:34:05,203.201,0x77,0.102924,turps
DATA,2026-01-27T16:34:05,203.425,0x76,0.071664,turps
DATA,2026-01-27T16:34:05,203.425,0x77,0.097847,turps
DATA,2026-01-27T16:34:05,203.605,0x76,0.075619,turps
DATA,2026-01-27T16:34:05,203.605,0x77,0.096514,turps
DATA,2026-01-27T16:34:05,203.829,0x76,0.070431,turps
DATA,2026-01-27T16:34:05,203.829,0x77,0.093109,turps
DATA,2026-01-27T16:34:05,204.009,0x76,0.071116,turps
DATA,2026-01-27T16:34:05,204.009,0x77,0.093044,turps
DATA,2026-01-27T16:34:06,204.233,0x76,0.069644,turps
DATA,2026-01-27T16:34:06,204.233,0x77,0.090031,turps
DATA,2026-01-27T16:34:06,204.412,0x76,0.069789,turps
DATA,2026-01-27T16:34:06,204.412,0x77,0.091527,turps
DATA,2026-01-27T16:34:06,204.636,0x76,0.076373,turps
DATA,2026-01-27T16:34:06,204.636,0x77,0.095959,turps
DATA,2026-01-27T16:34:06,204.815,0x76,0.077551,turps
DATA,2026-01-27T16:34:06,204.815,0x77,0.098492,turps
DATA,2026-01-27T16:34:06,205.039,0x76,0.078597,turps
DATA,2026-01-27T16:34:06,205.039,0x77,0.100548,turps
DATA,2026-01-27T16:34:07,205.220,0x76,0.078636,turps
DATA,2026-01-27T16:34:07,205.220,0x77,0.099860,turps
DATA,2026-01-27T16:34:07,205.402,0x76,0.078328,turps
DATA,2026-01-27T16:34:07,205.402,0x77,0.097076,turps
DATA,2026-01-27T16:34:07,205.630,0x76,0.072004,turps
DATA,2026-01-27T16:34:07,205.630,0x77,0.090063,turps
DATA,2026-01-27T16:34:07,205.813,0x76,0.071737,turps
DATA,2026-01-27T16:34:07,205.813,0x77,0.089377,turps
DATA,2026-01-27T16:34:07,206.038,0x76,0.077602,turps
DATA,2026-01-27T16:34:08,206.038,0x77,0.091987,turps
DATA,2026-01-27T16:34:08,206.220,0x76,0.072251,turps
DATA,2026-01-27T16:34:08,206.220,0x77,0.095625,turps
DATA,2026-01-27T16:34:08,206.444,0x76,0.078363,turps
DATA,2026-01-27T16:34:08,206.444,0x77,0.097639,turps
DATA,2026-01-27T16:34:08,206.623,0x76,0.078075,turps
DATA,2026-01-27T16:34:08,206.623,0x77,0.095004,turps
DATA,2026-01-27T16:34:08,206.802,0x76,0.077866,turps
DATA,2026-01-27T16:34:08,206.802,0x77,0.094691,turps
DATA,2026-01-27T16:34:08,207.026,0x76,0.071630,turps
DATA,2026-01-27T16:34:08,207.026,0x77,0.085636,turps
DATA,2026-01-27T16:34:09,207.205,0x76,0.070533,turps
DATA,2026-01-27T16:34:09,207.205,0x77,0.087027,turps
DATA,2026-01-27T16:34:09,207.429,0x76,0.069314,turps
DATA,2026-01-27T16:34:09,207.429,0x77,0.083266,turps
DATA,2026-01-27T16:34:09,207.608,0x76,0.070165,turps
DATA,2026-01-27T16:34:09,207.608,0x77,0.084129,turps
DATA,2026-01-27T16:34:09,207.832,0x76,0.068377,turps
DATA,2026-01-27T16:34:09,207.832,0x77,0.082184,turps
DATA,2026-01-27T16:34:09,208.011,0x76,0.069166,turps
DATA,2026-01-27T16:34:09,208.011,0x77,0.082906,turps
DATA,2026-01-27T16:34:10,208.235,0x76,0.070990,turps
DATA,2026-01-27T16:34:10,208.235,0x77,0.087567,turps
DATA,2026-01-27T16:34:10,208.414,0x76,0.072743,turps
DATA,2026-01-27T16:34:10,208.414,0x77,0.091026,turps
DATA,2026-01-27T16:34:10,208.638,0x76,0.078614,turps
DATA,2026-01-27T16:34:10,208.638,0x77,0.094282,turps
DATA,2026-01-27T16:34:10,208.817,0x76,0.072532,turps
DATA,2026-01-27T16:34:10,208.817,0x77,0.095803,turps
DATA,2026-01-27T16:34:10,209.042,0x76,0.077412,turps
DATA,2026-01-27T16:34:10,209.042,0x77,0.094274,turps
DATA,2026-01-27T16:34:11,209.221,0x76,0.072591,turps
DATA,2026-01-27T16:34:11,209.221,0x77,0.096092,turps
DATA,2026-01-27T16:34:11,209.401,0x76,0.072611,turps
DATA,2026-01-27T16:34:11,209.401,0x77,0.090995,turps
DATA,2026-01-27T16:34:11,209.625,0x76,0.071544,turps
DATA,2026-01-27T16:34:11,209.625,0x77,0.085269,turps
DATA,2026-01-27T16:34:11,209.804,0x76,0.070373,turps
DATA,2026-01-27T16:34:11,209.804,0x77,0.084465,turps
DATA,2026-01-27T16:34:11,210.028,0x76,0.069154,turps
DATA,2026-01-27T16:34:11,210.028,0x77,0.082874,turps
DATA,2026-01-27T16:34:12,210.210,0x76,0.069532,turps
DATA,2026-01-27T16:34:12,210.210,0x77,0.086320,turps
DATA,2026-01-27T16:34:12,210.435,0x76,0.071637,turps
DATA,2026-01-27T16:34:12,210.435,0x77,0.088197,turps
DATA,2026-01-27T16:34:12,210.614,0x76,0.072522,turps
DATA,2026-01-27T16:34:12,210.614,0x77,0.093974,turps
DATA,2026-01-27T16:34:12,210.838,0x76,0.078509,turps
DATA,2026-01-27T16:34:12,210.838,0x77,0.096177,turps
DATA,2026-01-27T16:34:12,211.017,0x76,0.072355,turps
DATA,2026-01-27T16:34:12,211.017,0x77,0.096054,turps
DATA,2026-01-27T16:34:13,211.242,0x76,0.078100,turps
DATA,2026-01-27T16:34:13,211.242,0x77,0.094277,turps
DATA,2026-01-27T16:34:13,211.421,0x76,0.072200,turps
DATA,2026-01-27T16:34:13,211.421,0x77,0.095558,turps
DATA,2026-01-27T16:34:13,211.600,0x76,0.072384,turps
DATA,2026-01-27T16:34:13,211.600,0x77,0.090091,turps
DATA,2026-01-27T16:34:13,211.824,0x76,0.070774,turps
DATA,2026-01-27T16:34:13,211.824,0x77,0.084741,turps
DATA,2026-01-27T16:34:13,212.004,0x76,0.069871,turps
DATA,2026-01-27T16:34:13,212.004,0x77,0.084293,turps
DATA,2026-01-27T16:34:14,212.228,0x76,0.068820,turps
DATA,2026-01-27T16:34:14,212.228,0x77,0.083128,turps
DATA,2026-01-27T16:34:14,212.407,0x76,0.069223,turps
DATA,2026-01-27T16:34:14,212.407,0x77,0.083554,turps
DATA,2026-01-27T16:34:14,212.633,0x76,0.068332,turps
DATA,2026-01-27T16:34:14,212.633,0x77,0.082467,turps
DATA,2026-01-27T16:34:14,212.812,0x76,0.068580,turps
DATA,2026-01-27T16:34:14,212.812,0x77,0.083684,turps
DATA,2026-01-27T16:34:14,213.037,0x76,0.070432,turps
DATA,2026-01-27T16:34:14,213.037,0x77,0.084344,turps
DATA,2026-01-27T16:34:15,213.216,0x76,0.071050,turps
DATA,2026-01-27T16:34:15,213.216,0x77,0.085216,turps
DATA,2026-01-27T16:34:15,213.441,0x76,0.071924,turps
DATA,2026-01-27T16:34:15,213.441,0x77,0.089001,turps
DATA,2026-01-27T16:34:15,213.620,0x76,0.072188,turps
DATA,2026-01-27T16:34:15,213.620,0x77,0.089857,turps
DATA,2026-01-27T16:34:15,213.844,0x76,0.077936,turps
DATA,2026-01-27T16:34:15,213.844,0x77,0.092766,turps
DATA,2026-01-27T16:34:15,214.023,0x76,0.072149,turps
DATA,2026-01-27T16:34:15,214.023,0x77,0.089820,turps
DATA,2026-01-27T16:34:16,214.206,0x76,0.072093,turps
DATA,2026-01-27T16:34:16,214.206,0x77,0.089847,turps
DATA,2026-01-27T16:34:16,214.431,0x76,0.070605,turps
DATA,2026-01-27T16:34:16,214.431,0x77,0.085181,turps
DATA,2026-01-27T16:34:16,214.610,0x76,0.069924,turps
DATA,2026-01-27T16:34:16,214.610,0x77,0.084828,turps
DATA,2026-01-27T16:34:16,214.835,0x76,0.070973,turps
DATA,2026-01-27T16:34:16,214.835,0x77,0.087406,turps
DATA,2026-01-27T16:34:16,215.014,0x76,0.072133,turps
DATA,2026-01-27T16:34:16,215.014,0x77,0.089664,turps
DATA,2026-01-27T16:34:17,215.238,0x76,0.073019,turps
DATA,2026-01-27T16:34:17,215.238,0x77,0.092677,turps
DATA,2026-01-27T16:34:17,215.418,0x76,0.072089,turps
DATA,2026-01-27T16:34:17,215.418,0x77,0.094211,turps
DATA,2026-01-27T16:34:17,215.643,0x76,0.072930,turps
DATA,2026-01-27T16:34:17,215.643,0x77,0.094235,turps
DATA,2026-01-27T16:34:17,215.822,0x76,0.071696,turps
DATA,2026-01-27T16:34:17,215.822,0x77,0.090787,turps
DATA,2026-01-27T16:34:17,216.002,0x76,0.071705,turps
DATA,2026-01-27T16:34:17,216.002,0x77,0.086537,turps
DATA,2026-01-27T16:34:18,216.227,0x76,0.070866,turps
DATA,2026-01-27T16:34:18,216.227,0x77,0.084458,turps
DATA,2026-01-27T16:34:18,216.406,0x76,0.069953,turps
DATA,2026-01-27T16:34:18,216.406,0x77,0.084320,turps
DATA,2026-01-27T16:34:18,216.630,0x76,0.068907,turps
DATA,2026-01-27T16:34:18,216.630,0x77,0.082581,turps
DATA,2026-01-27T16:34:18,216.810,0x76,0.069452,turps
DATA,2026-01-27T16:34:18,216.810,0x77,0.083244,turps
DATA,2026-01-27T16:34:18,217.034,0x76,0.068696,turps
DATA,2026-01-27T16:34:18,217.034,0x77,0.082051,turps
DATA,2026-01-27T16:34:19,217.214,0x76,0.069333,turps
DATA,2026-01-27T16:34:19,217.214,0x77,0.083277,turps
DATA,2026-01-27T16:34:19,217.438,0x76,0.070864,turps
DATA,2026-01-27T16:34:19,217.438,0x77,0.085388,turps
DATA,2026-01-27T16:34:19,217.618,0x76,0.071881,turps
DATA,2026-01-27T16:34:19,217.618,0x77,0.086705,turps
DATA,2026-01-27T16:34:19,217.800,0x76,0.071702,turps
DATA,2026-01-27T16:34:19,217.800,0x77,0.089044,turps
DATA,2026-01-27T16:34:19,218.025,0x76,0.068988,turps
DATA,2026-01-27T16:34:19,218.025,0x77,0.084772,turps
DATA,2026-01-27T16:34:20,218.204,0x76,0.070130,turps
DATA,2026-01-27T16:34:20,218.204,0x77,0.083392,turps
DATA,2026-01-27T16:34:20,218.429,0x76,0.068612,turps
DATA,2026-01-27T16:34:20,218.429,0x77,0.082285,turps
DATA,2026-01-27T16:34:20,218.608,0x76,0.068976,turps
DATA,2026-01-27T16:34:20,218.608,0x77,0.083178,turps
DATA,2026-01-27T16:34:20,218.832,0x76,0.068619,turps
DATA,2026-01-27T16:34:20,218.832,0x77,0.081230,turps
DATA,2026-01-27T16:34:20,219.012,0x76,0.068827,turps
DATA,2026-01-27T16:34:20,219.012,0x77,0.082648,turps
DATA,2026-01-27T16:34:21,219.236,0x76,0.070934,turps
DATA,2026-01-27T16:34:21,219.236,0x77,0.084286,turps
DATA,2026-01-27T16:34:21,219.415,0x76,0.071675,turps
DATA,2026-01-27T16:34:21,219.415,0x77,0.085487,turps
DATA,2026-01-27T16:34:21,219.639,0x76,0.072718,turps
DATA,2026-01-27T16:34:21,219.639,0x77,0.089539,turps
DATA,2026-01-27T16:34:21,219.818,0x76,0.071610,turps
DATA,2026-01-27T16:34:21,219.818,0x77,0.091176,turps
DATA,2026-01-27T16:34:21,220.002,0x76,0.071531,turps
DATA,2026-01-27T16:34:21,220.002,0x77,0.090892,turps
DATA,2026-01-27T16:34:22,220.230,0x76,0.070374,turps
DATA,2026-01-27T16:34:22,220.230,0x77,0.084889,turps
DATA,2026-01-27T16:34:22,220.411,0x76,0.069895,turps
DATA,2026-01-27T16:34:22,220.411,0x77,0.084060,turps
DATA,2026-01-27T16:34:22,220.642,0x76,0.070690,turps
DATA,2026-01-27T16:34:22,220.642,0x77,0.085325,turps
DATA,2026-01-27T16:34:22,220.821,0x76,0.071565,turps
DATA,2026-01-27T16:34:22,220.821,0x77,0.086643,turps
DATA,2026-01-27T16:34:22,221.000,0x76,0.071832,turps
DATA,2026-01-27T16:34:22,221.000,0x77,0.086760,turps
DATA,2026-01-27T16:34:23,221.229,0x76,0.070106,turps
DATA,2026-01-27T16:34:23,221.229,0x77,0.084599,turps
DATA,2026-01-27T16:34:23,221.409,0x76,0.069520,turps
DATA,2026-01-27T16:34:23,221.409,0x77,0.083927,turps
DATA,2026-01-27T16:34:23,221.634,0x76,0.068542,turps
DATA,2026-01-27T16:34:23,221.634,0x77,0.082578,turps
DATA,2026-01-27T16:34:23,221.813,0x76,0.069104,turps
DATA,2026-01-27T16:34:23,221.813,0x77,0.083410,turps
DATA,2026-01-27T16:34:23,222.037,0x76,0.070751,turps
DATA,2026-01-27T16:34:23,222.037,0x77,0.087600,turps
DATA,2026-01-27T16:34:24,222.216,0x76,0.071196,turps
DATA,2026-01-27T16:34:24,222.216,0x77,0.092994,turps
DATA,2026-01-27T16:34:24,222.440,0x76,0.072719,turps
DATA,2026-01-27T16:34:24,222.440,0x77,0.093447,turps
DATA,2026-01-27T16:34:24,222.620,0x76,0.071589,turps
DATA,2026-01-27T16:34:24,222.620,0x77,0.095321,turps
DATA,2026-01-27T16:34:24,222.843,0x76,0.072603,turps
DATA,2026-01-27T16:34:24,222.843,0x77,0.093166,turps
DATA,2026-01-27T16:34:24,223.023,0x76,0.071589,turps
DATA,2026-01-27T16:34:24,223.023,0x77,0.095115,turps
DATA,2026-01-27T16:34:25,223.202,0x76,0.071361,turps
DATA,2026-01-27T16:34:25,223.202,0x77,0.094978,turps
DATA,2026-01-27T16:34:25,223.426,0x76,0.069907,turps
DATA,2026-01-27T16:34:25,223.426,0x77,0.086375,turps
DATA,2026-01-27T16:34:25,223.605,0x76,0.069783,turps
DATA,2026-01-27T16:34:25,223.605,0x77,0.088009,turps
DATA,2026-01-27T16:34:25,223.829,0x76,0.068248,turps
DATA,2026-01-27T16:34:25,223.829,0x77,0.084014,turps
DATA,2026-01-27T16:34:25,224.008,0x76,0.069112,turps
DATA,2026-01-27T16:34:25,224.008,0x77,0.084289,turps
DATA,2026-01-27T16:34:26,224.232,0x76,0.068374,turps
DATA,2026-01-27T16:34:26,224.232,0x77,0.082591,turps
DATA,2026-01-27T16:34:26,224.411,0x76,0.068776,turps
DATA,2026-01-27T16:34:26,224.411,0x77,0.083067,turps
DATA,2026-01-27T16:34:26,224.635,0x76,0.069944,turps
DATA,2026-01-27T16:34:26,224.635,0x77,0.087570,turps
DATA,2026-01-27T16:34:26,224.814,0x76,0.071447,turps
DATA,2026-01-27T16:34:26,224.814,0x77,0.090349,turps
DATA,2026-01-27T16:34:26,225.038,0x76,0.072404,turps
DATA,2026-01-27T16:34:27,225.038,0x77,0.095610,turps
DATA,2026-01-27T16:34:27,225.221,0x76,0.071566,turps
DATA,2026-01-27T16:34:36,225.221,0x77,0.096046,turps
DATA,2026-01-27T16:34:36,225.406,0x76,0.071446,turps
DATA,2026-01-27T16:34:36,225.406,0x77,0.093541,turps
DATA,2026-01-27T16:34:36,225.634,0x76,0.070227,turps
DATA,2026-01-27T16:34:36,225.634,0x77,0.084682,turps
DATA,2026-01-27T16:34:36,225.813,0x76,0.069607,turps
DATA,2026-01-27T16:34:36,225.813,0x77,0.084441,turps
DATA,2026-01-27T16:34:36,226.037,0x76,0.070476,turps
DATA,2026-01-27T16:34:36,226.037,0x77,0.090093,turps
DATA,2026-01-27T16:34:36,226.216,0x76,0.071231,turps
DATA,2026-01-27T16:34:36,226.216,0x77,0.092875,turps
DATA,2026-01-27T16:34:36,226.440,0x76,0.072070,turps
DATA,2026-01-27T16:34:36,226.440,0x77,0.095754,turps
DATA,2026-01-27T16:34:36,226.621,0x76,0.071400,turps
DATA,2026-01-27T16:34:36,226.621,0x77,0.095274,turps
DATA,2026-01-27T16:34:36,226.800,0x76,0.071283,turps
DATA,2026-01-27T16:34:36,226.800,0x77,0.090422,turps
DATA,2026-01-27T16:34:36,227.024,0x76,0.070128,turps
DATA,2026-01-27T16:34:36,227.024,0x77,0.085121,turps
DATA,2026-01-27T16:34:36,227.203,0x76,0.069520,turps
DATA,2026-01-27T16:34:36,227.203,0x77,0.084328,turps
DATA,2026-01-27T16:34:36,227.427,0x76,0.068413,turps
DATA,2026-01-27T16:34:36,227.427,0x77,0.083155,turps
DATA,2026-01-27T16:34:36,227.606,0x76,0.068972,turps
DATA,2026-01-27T16:34:36,227.606,0x77,0.083639,turps
DATA,2026-01-27T16:34:36,227.829,0x76,0.067165,turps
DATA,2026-01-27T16:34:36,227.829,0x77,0.082608,turps
DATA,2026-01-27T16:34:36,228.008,0x76,0.067907,turps
DATA,2026-01-27T16:34:36,228.008,0x77,0.083182,turps
DATA,2026-01-27T16:34:36,228.232,0x76,0.067789,turps
DATA,2026-01-27T16:34:36,228.232,0x77,0.082527,turps
DATA,2026-01-27T16:34:36,228.411,0x76,0.068996,turps
DATA,2026-01-27T16:34:36,228.411,0x77,0.083542,turps
DATA,2026-01-27T16:34:36,228.635,0x76,0.070769,turps
DATA,2026-01-27T16:34:36,228.635,0x77,0.090106,turps
DATA,2026-01-27T16:34:36,228.814,0x76,0.071425,turps
DATA,2026-01-27T16:34:36,228.814,0x77,0.093576,turps
DATA,2026-01-27T16:34:36,229.039,0x76,0.071155,turps
DATA,2026-01-27T16:34:36,229.039,0x77,0.094148,turps
DATA,2026-01-27T16:34:36,229.218,0x76,0.071133,turps
DATA,2026-01-27T16:34:36,229.218,0x77,0.095421,turps
DATA,2026-01-27T16:34:36,229.441,0x76,0.072548,turps
DATA,2026-01-27T16:34:36,229.441,0x77,0.095423,turps
DATA,2026-01-27T16:34:36,229.620,0x76,0.071443,turps
DATA,2026-01-27T16:34:36,229.620,0x77,0.095768,turps
DATA,2026-01-27T16:34:36,229.844,0x76,0.072381,turps
DATA,2026-01-27T16:34:36,229.844,0x77,0.093551,turps
