type,wall_time,time_s,addr,ratio,label
DATA,2026-01-27T15:51:47,182.802,0x77,0.655684,turps
DATA,2026-01-27T15:51:47,183.030,0x76,0.661209,turps
DATA,2026-01-27T15:51:47,183.030,0x77,0.651312,turps
DATA,2026-01-27T15:52:00,183.213,0x76,0.664575,turps
DATA,2026-01-27T15:52:00,183.213,0x77,0.648240,turps
DATA,2026-01-27T15:52:00,183.440,0x76,0.662146,turps
DATA,2026-01-27T15:52:00,183.440,0x77,0.651625,turps
DATA,2026-01-27T15:52:00,183.620,0x76,0.665149,turps
DATA,2026-01-27T15:52:00,183.620,0x77,0.654949,turps
DATA,2026-01-27T15:52:00,183.802,0x76,0.663878,turps
DATA,2026-01-27T15:52:00,183.802,0x77,0.655253,turps
DATA,2026-01-27T15:52:00,184.027,0x76,0.661050,turps
DATA,2026-01-27T15:52:00,184.027,0x77,0.651057,turps
DATA,2026-01-27T15:52:00,184.206,0x76,0.664388,turps
DATA,2026-01-27T15:52:00,184.206,0x77,0.646556,turps
DATA,2026-01-27T15:52:00,184.431,0x76,0.660914,turps
DATA,2026-01-27T15:52:00,184.431,0x77,0.636995,turps
DATA,2026-01-27T15:52:00,184.611,0x76,0.663992,turps
DATA,2026-01-27T15:52:00,184.611,0x77,0.648960,turps
DATA,2026-01-27T15:52:00,184.836,0x76,0.662370,turps
DATA,2026-01-27T15:52:00,184.836,0x77,0.651953,turps
DATA,2026-01-27T15:52:00,185.016,0x76,0.663190,turps
DATA,2026-01-27T15:52:00,185.016,0x77,0.655947,turps
DATA,2026-01-27T15:52:00,185.240,0x76,0.661614,turps
DATA,2026-01-27T15:52:00,185.240,0x77,0.649280,turps
DATA,2026-01-27T15:52:00,185.420,0x76,0.663418,turps
DATA,2026-01-27T15:52:00,185.420,0x77,0.656998,turps
DATA,2026-01-27T15:52:00,185.644,0x76,0.659435,turps
DATA,2026-01-27T15:52:00,185.644,0x77,0.649140,turps
DATA,2026-01-27T15:52:00,185.824,0x76,0.663648,turps
DATA,2026-01-27T15:52:00,185.824,0x77,0.657104,turps
DATA,2026-01-27T15:52:00,186.004,0x76,0.663636,turps
DATA,2026-01-27T15:52:00,186.004,0x77,0.656750,turps
DATA,2026-01-27T15:52:00,186.230,0x76,0.660396,turps
DATA,2026-01-27T15:52:00,186.230,0x77,0.651804,turps
DATA,2026-01-27T15:52:00,186.410,0x76,0.663763,turps
DATA,2026-01-27T15:52:00,186.410,0x77,0.647204,turps
DATA,2026-01-27T15:52:00,186.635,0x76,0.660659,turps
DATA,2026-01-27T15:52:00,186.635,0x77,0.650714,turps
DATA,2026-01-27T15:52:00,186.815,0x76,0.662388,turps
DATA,2026-01-27T15:52:00,186.815,0x77,0.656338,turps
DATA,2026-01-27T15:52:00,187.041,0x76,0.662381,turps
DATA,2026-01-27T15:52:00,187.041,0x77,0.647780,turps
DATA,2026-01-27T15:52:00,187.222,0x76,0.664422,turps
DATA,2026-01-27T15:52:00,187.222,0x77,0.655566,turps
DATA,2026-01-27T15:52:00,187.402,0x76,0.664881,turps
DATA,2026-01-27T15:52:00,187.402,0x77,0.654858,turps
DATA,2026-01-27T15:52:00,187.628,0x76,0.667015,turps
DATA,2026-01-27T15:52:00,187.628,0x77,0.651963,turps
DATA,2026-01-27T15:52:00,187.809,0x76,0.664664,turps
DATA,2026-01-27T15:52:00,187.809,0x77,0.647963,turps
DATA,2026-01-27T15:52:00,188.034,0x76,0.660979,turps
DATA,2026-01-27T15:52:00,188.034,0x77,0.637427,turps
DATA,2026-01-27T15:52:00,188.214,0x76,0.662364,turps
DATA,2026-01-27T15:52:00,188.214,0x77,0.647109,turps
DATA,2026-01-27T15:52:00,188.438,0x76,0.661311,turps
DATA,2026-01-27T15:52:00,188.438,0x77,0.652296,turps
DATA,2026-01-27T15:52:00,188.618,0x76,0.663706,turps
DATA,2026-01-27T15:52:00,188.618,0x77,0.655485,turps
DATA,2026-01-27T15:52:00,188.844,0x76,0.665638,turps
DATA,2026-01-27T15:52:00,188.844,0x77,0.650564,turps
DATA,2026-01-27T15:52:00,189.024,0x76,0.669917,turps
DATA,2026-01-27T15:52:00,189.024,0x77,0.656455,turps
DATA,2026-01-27T15:52:00,189.204,0x76,0.663743,turps
DATA,2026-01-27T15:52:00,189.204,0x77,0.655845,turps
DATA,2026-01-27T15:52:00,189.429,0x76,0.660028,turps
DATA,2026-01-27T15:52:00,189.429,0x77,0.650941,turps
DATA,2026-01-27T15:52:00,189.609,0x76,0.669055,turps
DATA,2026-01-27T15:52:00,189.609,0x77,0.647533,turps
DATA,2026-01-27T15:52:00,189.834,0x76,0.660041,turps
DATA,2026-01-27T15:52:00,189.834,0x77,0.638923,turps
DATA,2026-01-27T15:52:00,190.014,0x76,0.663761,turps
DATA,2026-01-27T15:52:00,190.014,0x77,0.649645,turps
DATA,2026-01-27T15:52:00,190.238,0x76,0.660639,turps
DATA,2026-01-27T15:52:00,190.238,0x77,0.652456,turps
DATA,2026-01-27T15:52:00,190.419,0x76,0.670250,turps
DATA,2026-01-27T15:52:00,190.419,0x77,0.656739,turps
DATA,2026-01-27T15:52:00,190.644,0x76,0.662086,turps
DATA,2026-01-27T15:52:00,190.644,0x77,0.648855,turps
DATA,2026-01-27T15:52:00,190.825,0x76,0.664067,turps
DATA,2026-01-27T15:52:00,190.825,0x77,0.656715,turps
DATA,2026-01-27T15:52:00,191.005,0x76,0.665250,turps
DATA,2026-01-27T15:52:00,191.005,0x77,0.654705,turps
DATA,2026-01-27T15:52:00,191.230,0x76,0.660494,turps
DATA,2026-01-27T15:52:00,191.230,0x77,0.653367,turps
DATA,2026-01-27T15:52:00,191.409,0x76,0.662353,turps
DATA,2026-01-27T15:52:00,191.409,0x77,0.648349,turps
DATA,2026-01-27T15:52:00,191.634,0x76,0.660184,turps
DATA,2026-01-27T15:52:00,191.634,0x77,0.635819,turps
DATA,2026-01-27T15:52:00,191.814,0x76,0.661730,turps
DATA,2026-01-27T15:52:00,191.814,0x77,0.648878,turps
DATA,2026-01-27T15:52:00,192.041,0x76,0.659857,turps
DATA,2026-01-27T15:52:00,192.041,0x77,0.653142,turps
DATA,2026-01-27T15:52:00,192.221,0x76,0.663357,turps
DATA,2026-01-27T15:52:00,192.221,0x77,0.655018,turps
DATA,2026-01-27T15:52:00,192.401,0x76,0.662887,turps
DATA,2026-01-27T15:52:00,192.401,0x77,0.657640,turps
DATA,2026-01-27T15:52:00,192.626,0x76,0.661117,turps
DATA,2026-01-27T15:52:00,192.626,0x77,0.651594,turps
DATA,2026-01-27T15:52:00,192.805,0x76,0.662059,turps
DATA,2026-01-27T15:52:00,192.805,0x77,0.648133,turps
DATA,2026-01-27T15:52:00,193.031,0x76,0.660019,turps
DATA,2026-01-27T15:52:00,193.031,0x77,0.638966,turps
DATA,2026-01-27T15:52:00,193.211,0x76,0.662926,turps
DATA,2026-01-27T15:52:00,193.211,0x77,0.649061,turps
DATA,2026-01-27T15:52:00,193.437,0x76,0.666323,turps
DATA,2026-01-27T15:52:00,193.437,0x77,0.652429,turps
DATA,2026-01-27T15:52:00,193.616,0x76,0.663850,turps
DATA,2026-01-27T15:52:00,193.616,0x77,0.658159,turps
DATA,2026-01-27T15:52:00,193.841,0x76,0.659771,turps
DATA,2026-01-27T15:52:00,193.841,0x77,0.650344,turps
DATA,2026-01-27T15:52:00,194.021,0x76,0.662793,turps
DATA,2026-01-27T15:52:00,194.021,0x77,0.656823,turps
DATA,2026-01-27T15:52:00,194.201,0x76,0.664016,turps
DATA,2026-01-27T15:52:00,194.201,0x77,0.656210,turps
DATA,2026-01-27T15:52:00,194.426,0x76,0.661281,turps
DATA,2026-01-27T15:52:00,194.426,0x77,0.652158,turps
DATA,2026-01-27T15:52:00,194.607,0x76,0.662822,turps
DATA,2026-01-27T15:52:00,194.607,0x77,0.648360,turps
DATA,2026-01-27T15:52:00,194.832,0x76,0.660368,turps
DATA,2026-01-27T15:52:00,194.832,0x77,0.640326,turps
DATA,2026-01-27T15:52:00,195.012,0x76,0.664223,turps
DATA,2026-01-27T15:52:00,195.012,0x77,0.648316,turps
DATA,2026-01-27T15:52:00,195.238,0x76,0.661427,turps
DATA,2026-01-27T15:52:00,195.238,0x77,0.650419,turps
DATA,2026-01-27T15:52:00,195.418,0x76,0.664029,turps
DATA,2026-01-27T15:52:00,195.418,0x77,0.656535,turps
DATA,2026-01-27T15:52:00,195.645,0x76,0.661338,turps
DATA,2026-01-27T15:52:00,195.645,0x77,0.649356,turps
DATA,2026-01-27T15:52:00,195.827,0x76,0.664434,turps
DATA,2026-01-27T15:52:00,195.827,0x77,0.657975,turps
DATA,2026-01-27T15:52:00,196.007,0x76,0.664327,turps
DATA,2026-01-27T15:52:00,196.007,0x77,0.655457,turps
DATA,2026-01-27T15:52:00,196.234,0x76,0.659278,turps
DATA,2026-01-27T15:52:00,196.234,0x77,0.650540,turps
DATA,2026-01-27T15:52:01,196.414,0x76,0.663562,turps
DATA,2026-01-27T15:52:01,196.414,0x77,0.647580,turps
DATA,2026-01-27T15:52:01,196.642,0x76,0.661943,turps
DATA,2026-01-27T15:52:01,196.642,0x77,0.650774,turps
DATA,2026-01-27T15:52:01,196.824,0x76,0.664183,turps
DATA,2026-01-27T15:52:01,196.824,0x77,0.656734,turps
DATA,2026-01-27T15:52:01,197.004,0x76,0.664085,turps
DATA,2026-01-27T15:52:01,197.004,0x77,0.656220,turps
DATA,2026-01-27T15:52:01,197.229,0x76,0.661620,turps
DATA,2026-01-27T15:52:01,197.229,0x77,0.652092,turps
DATA,2026-01-27T15:52:02,197.410,0x76,0.665167,turps
DATA,2026-01-27T15:52:02,197.410,0x77,0.649074,turps
DATA,2026-01-27T15:52:02,197.635,0x76,0.660353,turps
DATA,2026-01-27T15:52:02,197.635,0x77,0.637542,turps
DATA,2026-01-27T15:52:02,197.817,0x76,0.664336,turps
DATA,2026-01-27T15:52:02,197.817,0x77,0.649087,turps
DATA,2026-01-27T15:52:02,198.042,0x76,0.665838,turps
DATA,2026-01-27T15:52:02,198.042,0x77,0.650215,turps
DATA,2026-01-27T15:52:02,198.223,0x76,0.671978,turps
DATA,2026-01-27T15:52:02,198.223,0x77,0.656070,turps
DATA,2026-01-27T15:52:03,198.403,0x76,0.663180,turps
DATA,2026-01-27T15:52:03,198.403,0x77,0.656063,turps
DATA,2026-01-27T15:52:03,198.629,0x76,0.661453,turps
DATA,2026-01-27T15:52:03,198.629,0x77,0.651736,turps
DATA,2026-01-27T15:52:03,198.809,0x76,0.663313,turps
DATA,2026-01-27T15:52:03,198.809,0x77,0.647100,turps
DATA,2026-01-27T15:52:03,199.035,0x76,0.661601,turps
DATA,2026-01-27T15:52:03,199.035,0x77,0.637875,turps
DATA,2026-01-27T15:52:03,199.215,0x76,0.663479,turps
DATA,2026-01-27T15:52:03,199.215,0x77,0.646237,turps
DATA,2026-01-27T15:52:04,199.440,0x76,0.662020,turps
DATA,2026-01-27T15:52:04,199.440,0x77,0.650220,turps
DATA,2026-01-27T15:52:04,199.621,0x76,0.664001,turps
DATA,2026-01-27T15:52:04,199.621,0x77,0.657079,turps
DATA,2026-01-27T15:52:04,199.800,0x76,0.663063,turps
DATA,2026-01-27T15:52:04,199.800,0x77,0.655324,turps
DATA,2026-01-27T15:52:04,200.026,0x76,0.660453,turps
DATA,2026-01-27T15:52:04,200.026,0x77,0.651384,turps
DATA,2026-01-27T15:52:04,200.206,0x76,0.663149,turps
DATA,2026-01-27T15:52:04,200.206,0x77,0.646882,turps
DATA,2026-01-27T15:52:05,200.432,0x76,0.660496,turps
DATA,2026-01-27T15:52:05,200.432,0x77,0.637290,turps
DATA,2026-01-27T15:52:05,200.613,0x76,0.661896,turps
DATA,2026-01-27T15:52:05,200.613,0x77,0.648943,turps
DATA,2026-01-27T15:52:05,200.838,0x76,0.661132,turps
DATA,2026-01-27T15:52:05,200.838,0x77,0.651823,turps
DATA,2026-01-27T15:52:05,201.018,0x76,0.662441,turps
DATA,2026-01-27T15:52:05,201.018,0x77,0.654970,turps
DATA,2026-01-27T15:52:05,201.200,0x76,0.668909,turps
DATA,2026-01-27T15:52:05,201.200,0x77,0.655598,turps
DATA,2026-01-27T15:52:06,201.426,0x76,0.660652,turps
DATA,2026-01-27T15:52:06,201.426,0x77,0.650279,turps
DATA,2026-01-27T15:52:06,201.607,0x76,0.661440,turps
DATA,2026-01-27T15:52:06,201.607,0x77,0.647661,turps
DATA,2026-01-27T15:52:06,201.832,0x76,0.659751,turps
DATA,2026-01-27T15:52:06,201.832,0x77,0.638106,turps
DATA,2026-01-27T15:52:06,202.012,0x76,0.662253,turps
DATA,2026-01-27T15:52:06,202.012,0x77,0.649009,turps
DATA,2026-01-27T15:52:06,202.238,0x76,0.661296,turps
DATA,2026-01-27T15:52:06,202.238,0x77,0.650749,turps
DATA,2026-01-27T15:52:07,202.418,0x76,0.662988,turps
DATA,2026-01-27T15:52:07,202.418,0x77,0.656563,turps
DATA,2026-01-27T15:52:07,202.644,0x76,0.664504,turps
DATA,2026-01-27T15:52:07,202.644,0x77,0.649277,turps
DATA,2026-01-27T15:52:07,202.824,0x76,0.664247,turps
DATA,2026-01-27T15:52:07,202.824,0x77,0.654909,turps
DATA,2026-01-27T15:52:07,203.005,0x76,0.665108,turps
DATA,2026-01-27T15:52:07,203.005,0x77,0.656379,turps
DATA,2026-01-27T15:52:07,203.230,0x76,0.660784,turps
DATA,2026-01-27T15:52:07,203.230,0x77,0.650847,turps
DATA,2026-01-27T15:52:08,203.411,0x76,0.664459,turps
DATA,2026-01-27T15:52:08,203.411,0x77,0.647656,turps
DATA,2026-01-27T15:52:08,203.638,0x76,0.661532,turps
DATA,2026-01-27T15:52:08,203.638,0x77,0.649650,turps
DATA,2026-01-27T15:52:08,203.818,0x76,0.663231,turps
DATA,2026-01-27T15:52:08,203.818,0x77,0.657361,turps
DATA,2026-01-27T15:52:08,204.043,0x76,0.659441,turps
DATA,2026-01-27T15:52:08,204.043,0x77,0.647681,turps
DATA,2026-01-27T15:52:08,204.224,0x76,0.669194,turps
DATA,2026-01-27T15:52:08,204.224,0x77,0.655315,turps
DATA,2026-01-27T15:52:09,204.405,0x76,0.663999,turps
DATA,2026-01-27T15:52:09,204.405,0x77,0.653152,turps
DATA,2026-01-27T15:52:09,204.631,0x76,0.660147,turps
DATA,2026-01-27T15:52:09,204.631,0x77,0.652084,turps
DATA,2026-01-27T15:52:09,204.811,0x76,0.665246,turps
DATA,2026-01-27T15:52:09,204.811,0x77,0.648018,turps
DATA,2026-01-27T15:52:09,205.037,0x76,0.659620,turps
DATA,2026-01-27T15:52:09,205.037,0x77,0.649258,turps
DATA,2026-01-27T15:52:09,205.217,0x76,0.662316,turps
DATA,2026-01-27T15:52:09,205.217,0x77,0.657003,turps
DATA,2026-01-27T15:52:10,205.443,0x76,0.669981,turps
DATA,2026-01-27T15:52:10,205.443,0x77,0.647811,turps
DATA,2026-01-27T15:52:10,205.623,0x76,0.662737,turps
DATA,2026-01-27T15:52:10,205.623,0x77,0.654914,turps
DATA,2026-01-27T15:52:10,205.806,0x76,0.668989,turps
DATA,2026-01-27T15:52:10,205.806,0x77,0.655696,turps
DATA,2026-01-27T15:52:10,206.032,0x76,0.665917,turps
DATA,2026-01-27T15:52:10,206.032,0x77,0.649001,turps
DATA,2026-01-27T15:52:10,206.215,0x76,0.661315,turps
DATA,2026-01-27T15:52:10,206.215,0x77,0.646460,turps
DATA,2026-01-27T15:52:11,206.444,0x76,0.660403,turps
DATA,2026-01-27T15:52:11,206.444,0x77,0.649114,turps
DATA,2026-01-27T15:52:11,206.624,0x76,0.663516,turps
DATA,2026-01-27T15:52:11,206.624,0x77,0.654747,turps
DATA,2026-01-27T15:52:11,206.805,0x76,0.661303,turps
DATA,2026-01-27T15:52:11,206.805,0x77,0.655928,turps
DATA,2026-01-27T15:52:11,207.029,0x76,0.660113,turps
DATA,2026-01-27T15:52:11,207.029,0x77,0.650172,turps
DATA,2026-01-27T15:52:11,207.210,0x76,0.663165,turps
DATA,2026-01-27T15:52:11,207.210,0x77,0.647997,turps
DATA,2026-01-27T15:52:12,207.437,0x76,0.660075,turps
DATA,2026-01-27T15:52:12,207.437,0x77,0.650195,turps
DATA,2026-01-27T15:52:12,207.617,0x76,0.668516,turps
DATA,2026-01-27T15:52:12,207.617,0x77,0.656862,turps
DATA,2026-01-27T15:52:12,207.842,0x76,0.659442,turps
DATA,2026-01-27T15:52:12,207.842,0x77,0.648454,turps
DATA,2026-01-27T15:52:12,208.023,0x76,0.662560,turps
DATA,2026-01-27T15:52:12,208.023,0x77,0.654428,turps
DATA,2026-01-27T15:52:12,208.204,0x76,0.660938,turps
DATA,2026-01-27T15:52:12,208.204,0x77,0.654149,turps
DATA,2026-01-27T15:52:13,208.429,0x76,0.660091,turps
DATA,2026-01-27T15:52:13,208.429,0x77,0.650267,turps
DATA,2026-01-27T15:52:13,208.610,0x76,0.661032,turps
DATA,2026-01-27T15:52:13,208.610,0x77,0.646092,turps
DATA,2026-01-27T15:52:13,208.837,0x76,0.659555,turps
DATA,2026-01-27T15:52:13,208.837,0x77,0.651050,turps
DATA,2026-01-27T15:52:13,209.016,0x76,0.662096,turps
DATA,2026-01-27T15:52:13,209.016,0x77,0.655383,turps
DATA,2026-01-27T15:52:13,209.200,0x76,0.663181,turps
DATA,2026-01-27T15:52:13,209.200,0x77,0.653815,turps
DATA,2026-01-27T15:52:14,209.425,0x76,0.659451,turps
DATA,2026-01-27T15:52:14,209.425,0x77,0.651109,turps
DATA,2026-01-27T15:52:14,209.606,0x76,0.662168,turps
DATA,2026-01-27T15:52:14,209.606,0x77,0.647764,turps
DATA,2026-01-27T15:52:14,209.830,0x76,0.660888,turps
DATA,2026-01-27T15:52:14,209.830,0x77,0.636448,turps
DATA,2026-01-27T15:52:14,210.010,0x76,0.669428,turps
DATA,2026-01-27T15:52:14,210.010,0x77,0.646831,turps
DATA,2026-01-27T15:52:14,210.235,0x76,0.659118,turps
DATA,2026-01-27T15:52:14,210.235,0x77,0.636418,turps
DATA,2026-01-27T15:52:15,210.415,0x76,0.662956,turps
DATA,2026-01-27T15:52:15,210.415,0x77,0.647202,turps
DATA,2026-01-27T15:52:15,210.640,0x76,0.659750,turps
DATA,2026-01-27T15:52:15,210.640,0x77,0.648627,turps
DATA,2026-01-27T15:52:15,210.821,0x76,0.661914,turps
DATA,2026-01-27T15:52:15,210.821,0x77,0.654530,turps
DATA,2026-01-27T15:52:15,211.001,0x76,0.668873,turps
DATA,2026-01-27T15:52:15,211.001,0x77,0.655245,turps
DATA,2026-01-27T15:52:15,211.227,0x76,0.661148,turps
DATA,2026-01-27T15:52:15,211.227,0x77,0.648652,turps
DATA,2026-01-27T15:52:16,211.408,0x76,0.662044,turps
DATA,2026-01-27T15:52:16,211.408,0x77,0.645729,turps
DATA,2026-01-27T15:52:16,211.633,0x76,0.658773,turps
DATA,2026-01-27T15:52:16,211.633,0x77,0.635657,turps
DATA,2026-01-27T15:52:16,211.815,0x76,0.663145,turps
DATA,2026-01-27T15:52:16,211.815,0x77,0.645507,turps
DATA,2026-01-27T15:52:16,212.040,0x76,0.664181,turps
DATA,2026-01-27T15:52:16,212.040,0x77,0.650732,turps
DATA,2026-01-27T15:52:16,212.221,0x76,0.668197,turps
DATA,2026-01-27T15:52:16,212.221,0x77,0.652893,turps
DATA,2026-01-27T15:52:17,212.401,0x76,0.668223,turps
DATA,2026-01-27T15:52:17,212.401,0x77,0.655441,turps
DATA,2026-01-27T15:52:17,212.626,0x76,0.665891,turps
DATA,2026-01-27T15:52:17,212.626,0x77,0.649450,turps
DATA,2026-01-27T15:52:17,212.807,0x76,0.662871,turps
DATA,2026-01-27T15:52:17,212.807,0x77,0.647347,turps
DATA,2026-01-27T15:52:17,213.032,0x76,0.659249,turps
DATA,2026-01-27T15:52:17,213.032,0x77,0.639360,turps
DATA,2026-01-27T15:52:17,213.215,0x76,0.668534,turps
DATA,2026-01-27T15:52:17,213.215,0x77,0.646844,turps
DATA,2026-01-27T15:52:18,213.440,0x76,0.665030,turps
DATA,2026-01-27T15:52:18,213.440,0x77,0.650053,turps
DATA,2026-01-27T15:52:18,213.620,0x76,0.660939,turps
DATA,2026-01-27T15:52:18,213.620,0x77,0.654819,turps
DATA,2026-01-27T15:52:18,213.802,0x76,0.660450,turps
DATA,2026-01-27T15:52:18,213.802,0x77,0.655972,turps
DATA,2026-01-27T15:52:18,214.028,0x76,0.665240,turps
DATA,2026-01-27T15:52:18,214.028,0x77,0.649950,turps
DATA,2026-01-27T15:52:18,214.209,0x76,0.663226,turps
DATA,2026-01-27T15:52:18,214.209,0x77,0.647507,turps
DATA,2026-01-27T15:52:19,214.434,0x76,0.658907,turps
DATA,2026-01-27T15:52:19,214.434,0x77,0.637670,turps
DATA,2026-01-27T15:52:19,214.616,0x76,0.662275,turps
DATA,2026-01-27T15:52:19,214.616,0x77,0.645661,turps
DATA,2026-01-27T15:52:19,214.800,0x76,0.662622,turps
DATA,2026-01-27T15:52:19,214.800,0x77,0.649651,turps
DATA,2026-01-27T15:52:19,215.028,0x76,0.659585,turps
DATA,2026-01-27T15:52:19,215.028,0x77,0.634610,turps
DATA,2026-01-27T15:52:19,215.209,0x76,0.661149,turps
DATA,2026-01-27T15:52:19,215.209,0x77,0.646610,turps
DATA,2026-01-27T15:52:20,215.439,0x76,0.660264,turps
DATA,2026-01-27T15:52:20,215.439,0x77,0.649394,turps
DATA,2026-01-27T15:52:20,215.624,0x76,0.662085,turps
DATA,2026-01-27T15:52:20,215.624,0x77,0.654531,turps
DATA,2026-01-27T15:52:20,215.806,0x76,0.661973,turps
DATA,2026-01-27T15:52:20,215.806,0x77,0.656849,turps
DATA,2026-01-27T15:52:20,216.032,0x76,0.658946,turps
DATA,2026-01-27T15:52:20,216.032,0x77,0.650502,turps
DATA,2026-01-27T15:52:20,216.215,0x76,0.660756,turps
DATA,2026-01-27T15:52:20,216.215,0x77,0.647075,turps
DATA,2026-01-27T15:52:21,216.443,0x76,0.660648,turps
DATA,2026-01-27T15:52:21,216.443,0x77,0.649863,turps
DATA,2026-01-27T15:52:21,216.623,0x76,0.662588,turps
DATA,2026-01-27T15:52:21,216.623,0x77,0.652543,turps
DATA,2026-01-27T15:52:21,216.804,0x76,0.660930,turps
DATA,2026-01-27T15:52:21,216.804,0x77,0.655623,turps
DATA,2026-01-27T15:52:21,217.032,0x76,0.658106,turps
DATA,2026-01-27T15:52:21,217.032,0x77,0.650805,turps
DATA,2026-01-27T15:52:21,217.213,0x76,0.660901,turps
DATA,2026-01-27T15:52:21,217.213,0x77,0.645296,turps
DATA,2026-01-27T15:52:22,217.439,0x76,0.659980,turps
DATA,2026-01-27T15:52:22,217.439,0x77,0.649091,turps
DATA,2026-01-27T15:52:22,217.618,0x76,0.662278,turps
DATA,2026-01-27T15:52:22,217.618,0x77,0.654388,turps
DATA,2026-01-27T15:52:22,217.844,0x76,0.659392,turps
DATA,2026-01-27T15:52:22,217.844,0x77,0.647765,turps
DATA,2026-01-27T15:52:22,218.025,0x76,0.662710,turps
DATA,2026-01-27T15:52:22,218.025,0x77,0.654607,turps
DATA,2026-01-27T15:52:22,218.206,0x76,0.667332,turps
DATA,2026-01-27T15:52:22,218.206,0x77,0.655522,turps
DATA,2026-01-27T15:52:23,218.432,0x76,0.665243,turps
DATA,2026-01-27T15:52:23,218.432,0x77,0.647719,turps
DATA,2026-01-27T15:52:23,218.612,0x76,0.661769,turps
DATA,2026-01-27T15:52:23,218.612,0x77,0.646136,turps
DATA,2026-01-27T15:52:23,218.838,0x76,0.658368,turps
DATA,2026-01-27T15:52:23,218.838,0x77,0.649017,turps
DATA,2026-01-27T15:52:23,219.018,0x76,0.662003,turps
DATA,2026-01-27T15:52:23,219.018,0x77,0.656249,turps
DATA,2026-01-27T15:52:23,219.244,0x76,0.660218,turps
DATA,2026-01-27T15:52:23,219.244,0x77,0.646564,turps
DATA,2026-01-27T15:52:24,219.424,0x76,0.661544,turps
DATA,2026-01-27T15:52:24,219.424,0x77,0.653303,turps
DATA,2026-01-27T15:52:24,219.605,0x76,0.661599,turps
DATA,2026-01-27T15:52:24,219.605,0x77,0.652398,turps
DATA,2026-01-27T15:52:24,219.830,0x76,0.659011,turps
DATA,2026-01-27T15:52:24,219.830,0x77,0.650040,turps
DATA,2026-01-27T15:52:24,220.010,0x76,0.661060,turps
DATA,2026-01-27T15:52:24,220.010,0x77,0.645135,turps
DATA,2026-01-27T15:52:24,220.235,0x76,0.659190,turps
DATA,2026-01-27T15:52:24,220.235,0x77,0.649157,turps
DATA,2026-01-27T15:52:25,220.418,0x76,0.667722,turps
DATA,2026-01-27T15:52:25,220.418,0x77,0.654139,turps
DATA,2026-01-27T15:52:25,220.602,0x76,0.662410,turps
DATA,2026-01-27T15:52:25,220.602,0x77,0.655119,turps
DATA,2026-01-27T15:52:25,220.829,0x76,0.659699,turps
DATA,2026-01-27T15:52:25,220.829,0x77,0.651336,turps
DATA,2026-01-27T15:52:25,221.010,0x76,0.661196,turps
DATA,2026-01-27T15:52:25,221.010,0x77,0.644171,turps
DATA,2026-01-27T15:52:25,221.236,0x76,0.660062,turps
DATA,2026-01-27T15:52:26,221.236,0x77,0.651085,turps
DATA,2026-01-27T15:52:26,221.417,0x76,0.666944,turps
DATA,2026-01-27T15:52:26,221.417,0x77,0.655130,turps
DATA,2026-01-27T15:52:26,221.604,0x76,0.660688,turps
DATA,2026-01-27T15:52:26,221.604,0x77,0.655993,turps
DATA,2026-01-27T15:52:26,221.829,0x76,0.665390,turps
DATA,2026-01-27T15:52:26,221.829,0x77,0.649908,turps
DATA,2026-01-27T15:52:26,222.011,0x76,0.667996,turps
DATA,2026-01-27T15:52:26,222.011,0x77,0.647690,turps
DATA,2026-01-27T15:52:26,222.238,0x76,0.659502,turps
DATA,2026-01-27T15:52:26,222.238,0x77,0.651013,turps
DATA,2026-01-27T15:52:27,222.418,0x76,0.662161,turps
DATA,2026-01-27T15:52:27,222.418,0x77,0.654020,turps
DATA,2026-01-27T15:52:27,222.644,0x76,0.658788,turps
DATA,2026-01-27T15:52:27,222.644,0x77,0.647739,turps
DATA,2026-01-27T15:52:27,222.824,0x76,0.660979,turps
DATA,2026-01-27T15:52:27,222.824,0x77,0.653409,turps
DATA,2026-01-27T15:52:27,223.005,0x76,0.667510,turps
DATA,2026-01-27T15:52:27,223.005,0x77,0.654538,turps
DATA,2026-01-27T15:52:27,223.233,0x76,0.658827,turps
DATA,2026-01-27T15:52:27,223.233,0x77,0.650703,turps
DATA,2026-01-27T15:52:28,223.417,0x76,0.659807,turps
DATA,2026-01-27T15:52:28,223.417,0x77,0.645126,turps
DATA,2026-01-27T15:52:28,223.642,0x76,0.664111,turps
DATA,2026-01-27T15:52:28,223.642,0x77,0.650331,turps
DATA,2026-01-27T15:52:28,223.822,0x76,0.668228,turps
DATA,2026-01-27T15:52:28,223.822,0x77,0.653484,turps
DATA,2026-01-27T15:52:28,224.004,0x76,0.661508,turps
DATA,2026-01-27T15:52:28,224.004,0x77,0.651474,turps
DATA,2026-01-27T15:52:28,224.230,0x76,0.658483,turps
DATA,2026-01-27T15:52:28,224.230,0x77,0.649646,turps
DATA,2026-01-27T15:52:29,224.413,0x76,0.661829,turps
DATA,2026-01-27T15:52:29,224.413,0x77,0.646299,turps
DATA,2026-01-27T15:52:29,224.639,0x76,0.660207,turps
DATA,2026-01-27T15:52:29,224.639,0x77,0.649475,turps
DATA,2026-01-27T15:52:29,224.819,0x76,0.661716,turps
DATA,2026-01-27T15:52:29,224.819,0x77,0.654129,turps
DATA,2026-01-27T15:52:29,225.000,0x76,0.661660,turps
DATA,2026-01-27T15:52:29,225.000,0x77,0.652397,turps
