header,t_ms,addr,heater_C,gas_ohm
SWEEP,50,10.000000,15,100.00
10955,0x77,320,14729.574219
10996,0x76,250,15333.013672
10996,0x77,250,28920.017578
11037,0x76,250,15300.023438
11037,0x77,250,29809.035156
11078,0x76,250,15147.928711
11078,0x77,250,30167.333984
11119,0x76,320,7039.155273
11119,0x77,320,15158.692383
11159,0x76,320,7062.458496
11159,0x77,320,14831.981445
11200,0x76,320,7057.785645
11200,0x77,320,14608.537109
11241,0x76,250,15009.380859
11241,0x77,250,28861.330078
11282,0x76,250,14925.373047
11282,0x77,250,29622.773438
11323,0x76,250,14770.367188
11323,0x77,250,30360.531250
11364,0x76,320,6933.911133
11364,0x77,320,15105.027344
11405,0x76,320,6983.849609
11405,0x77,320,14894.112305
11446,0x76,320,7016.005371
11446,0x77,320,14780.600586
11486,0x76,250,14568.631836
11486,0x77,250,29197.080078
11527,0x76,250,14638.609375
11527,0x77,250,30018.761719
11568,0x76,250,14499.320312
11568,0x77,250,30556.218750
11609,0x76,320,6970.159180
11609,0x77,320,15278.109375
11650,0x76,320,6965.607422
11650,0x77,320,15030.531250
11691,0x76,320,6961.061523
11691,0x77,320,14925.373047
11732,0x76,250,14499.320312
11732,0x77,250,29520.294922
11772,0x76,250,14372.333008
11772,0x77,250,30274.361328
11813,0x76,250,14450.214844
11813,0x77,250,30910.408203
11854,0x76,320,5885.598633
11854,0x77,320,15432.842773
11895,0x76,320,5879.110840
11895,0x77,320,15201.900391
11936,0x76,320,5875.872070
11936,0x77,320,15062.367188
11977,0x76,250,14352.994141
11977,0x77,250,29788.224609
12018,0x76,250,14391.724609
12018,0x77,250,30622.009766
12059,0x76,250,14499.320312
12059,0x77,250,31204.291016
12099,0x76,320,5872.637207
12099,0x77,320,15567.988281
12140,0x76,320,5869.405762
12140,0x77,320,15355.085938
12181,0x76,320,6961.061523
12181,0x77,320,15201.900391
12222,0x76,250,14430.665039
12222,0x77,250,30231.458984
12263,0x76,250,14489.472656
12263,0x77,250,30888.031250
12304,0x76,250,14519.056641
12304,0x77,250,31714.568359
12345,0x76,320,5888.848145
12345,0x77,320,15717.092773
12386,0x76,320,5879.110840
12386,0x77,320,15488.867188
12427,0x76,320,5879.110840
12427,0x77,320,15355.085938
12467,0x76,250,14440.433594
12467,0x77,250,30512.515625
12508,0x76,250,14509.181641
12508,0x77,250,31227.128906
12549,0x76,250,14548.760742
12549,0x77,250,31832.876953
12590,0x76,250,14608.537109
12590,0x77,250,32561.689453
12631,0x76,320,5898.617676
12631,0x77,320,16012.008789
12672,0x76,320,5888.848145
12672,0x77,320,15740.285156
12713,0x76,320,5911.693848
12713,0x77,320,15602.145508
ENDSWEEP,125
SWEEP,150,3.333333,15,100.00
12753,0x76,250,14519.056641
12753,0x77,250,30888.031250
12794,0x76,250,14578.587891
12794,0x77,250,31691.011719
12835,0x76,250,14608.537109
12835,0x77,250,32193.158203
12876,0x76,250,14608.537109
12876,0x77,250,32913.343750
12917,0x76,320,5914.972168
12917,0x77,320,16231.295898
12958,0x76,320,5931.417969
12958,0x77,320,15940.224609
12999,0x76,320,5905.148438
12999,0x77,320,15775.203125
13040,0x76,320,5924.828613
13040,0x77,320,15659.408203
13080,0x76,250,14548.760742
13080,0x77,250,31067.960938
13121,0x76,250,14608.537109
13121,0x77,250,31856.644531
13162,0x76,250,14689.005859
13162,0x77,250,32536.857422
13203,0x76,250,14689.005859
13203,0x77,250,33169.214844
13244,0x76,320,5957.922363
13244,0x77,320,16393.443359
13285,0x76,320,5941.329590
13285,0x77,320,16060.225586
13326,0x76,320,5941.329590
13326,0x77,320,15904.572266
13367,0x76,250,14598.540039
